errors_7d,sessions_7d,failure_rate_7d,error_OtherError,supplier_A789408E,error_InternalError,error_ReaderFailure,supplier_F51175CB,supplier_03C1B10B,supplier_32EE10C9
0.0,4.0,3.0,967.0,False,0.0,0.0,False,False,False
7.0,12.0,0.0,0.0,False,110.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,170.0,0.0,False,False,False
0.0,0.0,0.0,421.0,False,0.0,0.0,False,False,False
0.0,7.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,True
7.0,18.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
7.0,16.0,0.1428571428571428,233.0,False,0.0,0.0,False,False,False
7.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,16.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,9.0,0.0,0.0,False,708.0,0.0,False,False,False
2.0,4.0,0.3333333333333333,0.0,False,0.0,0.0,False,False,False
7.0,22.0,0.7142857142857143,0.0,False,1465.0,0.0,False,False,False
9.0,23.0,0.0,0.0,False,142.0,0.0,False,False,False
8.0,69.0,0.4285714285714285,0.0,False,85.0,0.0,False,False,False
10.0,14.0,0.0,0.0,False,0.0,0.0,False,False,False
5.0,12.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,24.0,3.4285714285714284,118.0,False,0.0,0.0,False,False,True
0.0,5.0,0.0,586.0,False,0.0,0.0,False,False,False
8.0,7.0,0.0,0.0,False,0.0,0.0,False,False,False
6.0,22.0,0.2857142857142857,0.0,False,6100.0,0.0,False,False,False
3.0,17.0,1.2857142857142858,293.0,False,0.0,0.0,False,False,True
4.0,8.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
7.0,15.0,0.5714285714285714,0.0,False,595.0,0.0,False,False,False
7.0,24.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
8.0,10.0,0.0,265.0,False,0.0,0.0,False,False,False
7.0,10.0,0.0,115.0,False,0.0,0.0,False,False,False
9.0,9.0,0.0,140.0,False,0.0,0.0,False,False,False
7.0,17.0,1.4285714285714286,223.0,False,0.0,0.0,False,False,True
8.0,73.0,3.571428571428572,0.0,False,0.0,0.0,False,False,False
7.0,12.0,0.1428571428571428,64.0,False,0.0,0.0,False,False,True
0.0,5.0,0.3333333333333333,0.0,False,6359.0,0.0,False,False,False
0.0,5.0,0.3333333333333333,273.0,False,0.0,0.0,False,False,False
0.0,5.0,0.3333333333333333,0.0,False,0.0,37.0,False,False,False
8.0,8.0,0.2857142857142857,43.0,False,0.0,0.0,False,False,False
4.0,10.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
0.0,4.0,0.5,0.0,False,6358.0,0.0,False,False,False
0.0,4.0,0.5,273.0,False,0.0,0.0,False,False,False
7.0,17.0,0.0,0.0,False,0.0,0.0,False,False,False
6.0,12.0,0.0,0.0,False,0.0,0.0,False,False,False
3.0,8.0,0.0,293.0,False,0.0,0.0,False,False,False
3.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
3.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
9.0,8.0,0.0,518.0,False,0.0,0.0,False,False,False
8.0,14.0,0.5714285714285714,114.0,False,0.0,0.0,False,False,False
0.0,10.0,1.0,0.0,False,0.0,0.0,False,False,False
0.0,10.0,1.0,75.0,False,0.0,0.0,False,False,False
2.0,12.0,0.0,0.0,True,0.0,0.0,False,False,False
7.0,9.0,0.0,0.0,False,215.0,0.0,False,False,False
2.0,14.0,0.7142857142857143,124.0,True,0.0,0.0,False,False,False
8.0,10.0,0.5714285714285714,0.0,False,221.0,0.0,False,False,False
8.0,46.0,0.7142857142857143,132.0,False,0.0,0.0,False,False,False
10.0,15.0,0.4285714285714285,111.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,1381.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,1261.0,0.0,False,False,False
7.0,17.0,1.2857142857142858,215.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,0.0,False,6359.0,0.0,False,False,False
0.0,1.0,0.0,312.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,0.0,False,0.0,37.0,False,False,False
0.0,0.0,0.0,0.0,False,34.0,0.0,False,False,False
7.0,29.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
0.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,5.0,3.0,0.0,False,2425.0,0.0,False,False,False
0.0,5.0,3.0,783.0,False,0.0,0.0,False,False,False
7.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,5.0,0.0,0.0,False,3723.0,0.0,False,False,False
0.0,5.0,0.0,1401.0,False,0.0,0.0,False,False,False
2.0,5.0,0.0,61.0,False,0.0,0.0,False,False,False
0.0,16.0,0.2857142857142857,0.0,False,293.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,389.0,0.0,False,False,False
0.0,0.0,0.0,96.0,False,0.0,0.0,False,False,False
4.0,11.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,13.0,0.0,0.0,False,0.0,0.0,False,False,False
9.0,11.0,0.0,154.0,False,0.0,0.0,False,False,False
7.0,16.0,0.1428571428571428,0.0,False,433.0,0.0,False,False,False
7.0,33.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,22.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,3.0,0.0,0.0,False,134.0,0.0,False,False,False
7.0,12.0,0.1428571428571428,85.0,False,0.0,0.0,False,False,False
8.0,17.0,1.2857142857142858,51.0,False,0.0,0.0,False,False,False
8.0,22.0,1.5714285714285714,0.0,False,0.0,0.0,False,False,False
8.0,10.0,0.0,0.0,False,44.0,0.0,False,False,False
7.0,9.0,0.0,0.0,False,64.0,0.0,False,False,False
8.0,18.0,0.2857142857142857,0.0,False,44.0,0.0,False,False,False
5.0,45.0,4.142857142857143,0.0,False,0.0,0.0,False,False,False
7.0,13.0,1.8571428571428568,79.0,False,0.0,0.0,False,False,False
7.0,12.0,0.0,0.0,False,234.0,0.0,False,False,False
8.0,9.0,0.1428571428571428,78.0,False,0.0,0.0,False,False,False
8.0,13.0,0.0,136.0,False,0.0,0.0,False,False,False
7.0,52.0,1.0,211.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,1903.0,0.0,False,False,False
0.0,0.0,0.0,984.0,False,0.0,0.0,False,False,False
8.0,25.0,0.0,0.0,False,0.0,0.0,False,False,False
1.0,14.0,0.0,0.0,True,0.0,0.0,False,False,False
8.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
1.0,13.0,0.8571428571428571,255.0,False,0.0,0.0,False,False,False
9.0,26.0,1.1428571428571428,0.0,False,0.0,0.0,False,False,False
8.0,22.0,0.5714285714285714,0.0,False,85.0,0.0,False,False,False
5.0,13.0,0.1428571428571428,77.0,False,0.0,0.0,False,False,True
7.0,17.0,0.4285714285714285,416.0,False,0.0,0.0,False,False,False
7.0,27.0,3.0,841.0,False,0.0,0.0,False,False,False
7.0,15.0,0.8571428571428571,92.0,False,0.0,0.0,False,False,True
1.0,8.0,0.1428571428571428,0.0,False,586.0,0.0,False,False,False
2.0,2.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,3.0,1.0,0.0,False,577.0,0.0,False,False,False
8.0,18.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
7.0,32.0,0.2857142857142857,0.0,False,380.0,0.0,False,False,False
0.0,4.0,0.5,0.0,False,0.0,0.0,False,False,False
0.0,4.0,0.5,60.0,False,0.0,0.0,False,False,False
7.0,23.0,0.2857142857142857,221.0,False,0.0,0.0,False,False,False
8.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,8.0,0.0,0.0,False,88.0,0.0,False,False,False
8.0,26.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
8.0,26.0,0.1428571428571428,476.0,False,0.0,0.0,False,False,False
2.0,6.0,1.3333333333333333,267.0,False,0.0,0.0,False,False,False
7.0,13.0,0.2857142857142857,47.0,False,0.0,0.0,False,False,False
0.0,3.0,3.0,645.0,False,0.0,0.0,False,False,False
7.0,26.0,1.5714285714285714,0.0,False,0.0,0.0,False,False,False
7.0,13.0,1.1428571428571428,0.0,False,111.0,0.0,False,False,False
5.0,9.0,0.2857142857142857,0.0,False,131.0,0.0,False,False,False
0.0,1.0,0.0,0.0,False,1419.0,0.0,False,False,False
0.0,1.0,0.0,332.0,False,0.0,0.0,False,False,False
0.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,15.0,0.0,0.0,False,175.0,0.0,False,False,False
7.0,13.0,0.1428571428571428,93.0,False,0.0,0.0,False,False,True
8.0,16.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,3074.0,0.0,False,False,False
0.0,0.0,0.0,1326.0,False,0.0,0.0,False,False,False
6.0,12.0,0.4285714285714285,4866.0,False,0.0,0.0,False,False,False
9.0,17.0,0.2857142857142857,0.0,False,142.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,2420.0,0.0,False,False,False
0.0,0.0,0.0,76.0,False,0.0,0.0,False,False,False
4.0,12.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
4.0,12.0,0.1428571428571428,293.0,False,0.0,0.0,False,False,False
8.0,13.0,0.4285714285714285,65.0,False,0.0,0.0,False,False,False
8.0,9.0,0.0,107.0,False,0.0,0.0,False,False,False
11.0,7.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
9.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,9.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
0.0,2.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,11.0,0.7142857142857143,3162.0,True,0.0,0.0,False,False,False
0.0,11.0,0.7142857142857143,0.0,True,0.0,0.0,False,False,False
8.0,65.0,3.4285714285714284,0.0,False,81.0,0.0,False,False,False
8.0,64.0,0.0,0.0,False,230.0,0.0,False,False,False
0.0,8.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
0.0,8.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
0.0,8.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
0.0,8.0,0.1428571428571428,1.0,False,0.0,0.0,False,True,False
0.0,0.0,0.0,0.0,True,0.0,0.0,False,False,False
4.0,16.0,2.142857142857143,0.0,False,0.0,0.0,False,False,False
10.0,11.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,38.0,4.857142857142857,662.0,False,0.0,0.0,False,False,False
8.0,11.0,0.7142857142857143,87.0,False,0.0,0.0,False,False,False
8.0,8.0,0.1428571428571428,62.0,False,0.0,0.0,False,False,False
5.0,35.0,4.571428571428571,207.0,False,0.0,0.0,False,False,False
7.0,19.0,0.8571428571428571,221.0,False,0.0,0.0,False,False,True
7.0,28.0,0.4285714285714285,276.0,False,0.0,0.0,False,False,False
7.0,21.0,0.2857142857142857,219.0,False,0.0,0.0,False,False,False
7.0,21.0,0.2857142857142857,0.0,False,84.0,0.0,False,False,False
0.0,27.0,0.5714285714285714,0.0,False,296.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,1188.0,0.0,False,False,False
0.0,0.0,0.0,31.0,False,0.0,0.0,False,False,False
7.0,12.0,0.5714285714285714,7.0,False,0.0,0.0,False,False,True
0.0,13.0,0.1428571428571428,2.0,False,0.0,0.0,False,False,False
0.0,7.0,0.0,4.0,False,0.0,0.0,False,False,False
4.0,12.0,0.4285714285714285,2.0,False,0.0,0.0,False,False,True
0.0,8.0,0.0,0.0,True,0.0,0.0,False,False,False
4.0,8.0,0.2857142857142857,0.0,False,0.0,0.0,False,True,False
4.0,8.0,0.2857142857142857,2.0,False,0.0,0.0,False,True,False
4.0,8.0,0.2857142857142857,0.0,False,0.0,0.0,False,True,False
6.0,17.0,0.8571428571428571,0.0,False,0.0,0.0,False,False,True
0.0,6.0,0.0,5.0,False,0.0,0.0,False,False,True
4.0,10.0,0.2857142857142857,2.0,True,0.0,0.0,False,False,False
7.0,10.0,0.0,2.0,False,0.0,0.0,False,False,True
7.0,15.0,0.4285714285714285,5.0,False,0.0,0.0,False,False,True
0.0,17.0,0.4285714285714285,1.0,False,0.0,0.0,False,False,False
7.0,13.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,True
3.0,18.0,0.4285714285714285,1.0,False,0.0,0.0,False,False,False
4.0,13.0,0.4285714285714285,1.0,True,0.0,0.0,False,False,False
7.0,8.0,0.0,0.0,False,0.0,0.0,False,False,True
7.0,8.0,0.0,2.0,False,0.0,0.0,False,False,True
0.0,22.0,2.142857142857143,3.0,False,0.0,0.0,False,False,False
0.0,7.0,0.0,0.0,False,321.0,0.0,False,False,False
0.0,9.0,0.0,0.0,False,0.0,211.0,False,False,False
8.0,7.0,0.0,0.0,False,262.0,0.0,False,False,False
3.0,11.0,0.1428571428571428,97.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,421.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,0.0,False,170.0,0.0,False,False,False
2.0,17.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
2.0,17.0,0.4285714285714285,184.0,False,0.0,0.0,False,False,False
0.0,3.0,0.0,67.0,False,0.0,0.0,True,False,False
0.0,1.0,1.0,435.0,False,0.0,0.0,False,False,False
0.0,2.0,0.0,0.0,False,979.0,0.0,False,False,False
2.0,11.0,0.5714285714285714,12.0,False,0.0,0.0,False,False,True
8.0,7.0,0.0,2.0,False,0.0,0.0,False,False,True
1.0,16.0,0.1428571428571428,2.0,False,0.0,0.0,False,False,False
0.0,12.0,0.4285714285714285,0.0,False,0.0,0.0,False,True,False
0.0,27.0,3.7142857142857135,6.0,False,0.0,0.0,False,False,True
7.0,20.0,1.8571428571428568,12.0,False,0.0,0.0,False,False,True
7.0,35.0,0.5714285714285714,3.0,False,0.0,0.0,False,False,True
2.0,36.0,0.7142857142857143,0.0,False,0.0,0.0,False,True,False
2.0,9.0,0.0,4.0,False,0.0,0.0,False,False,True
7.0,13.0,0.2857142857142857,16.0,False,0.0,0.0,False,False,True
1.0,22.0,0.1428571428571428,1.0,True,0.0,0.0,False,False,False
8.0,16.0,0.0,0.0,False,0.0,0.0,False,False,False
3.0,10.0,0.2857142857142857,1.0,True,0.0,0.0,False,False,False
7.0,38.0,4.857142857142857,1.0,True,0.0,0.0,False,False,False
8.0,18.0,0.2857142857142857,1.0,True,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,6358.0,0.0,False,False,False
0.0,0.0,0.0,273.0,False,0.0,0.0,False,False,False
0.0,6.0,0.2,64.0,False,0.0,0.0,False,False,False
8.0,14.0,0.0,0.0,False,96.0,0.0,False,False,False
6.0,14.0,2.0,56.0,False,0.0,0.0,False,False,False
4.0,7.0,1.6666666666666667,70.0,False,0.0,0.0,False,False,False
7.0,13.0,1.8571428571428568,92.0,False,0.0,0.0,False,False,False
5.0,10.0,1.3333333333333333,52.0,False,0.0,0.0,False,False,False
7.0,14.0,0.5714285714285714,118.0,False,0.0,0.0,False,False,False
0.0,10.0,0.0,0.0,False,0.0,0.0,True,False,False
2.0,0.0,0.0,25.0,False,0.0,0.0,False,False,False
0.0,4.0,0.0,25.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,1411.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,256.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,0.0,False,432.0,0.0,False,False,False
0.0,3.0,0.0,0.0,False,380.0,0.0,False,False,False
0.0,2.0,0.0,0.0,False,64.0,0.0,False,False,False
7.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
1.0,29.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
0.0,5.0,0.0,0.0,False,0.0,0.0,False,False,False
6.0,11.0,0.2857142857142857,175.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,18.0,0.8571428571428571,0.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,0.0,0.0,4.0,False,0.0,0.0,False,True,False
10.0,25.0,0.4285714285714285,0.0,False,2.0,0.0,False,False,False
0.0,13.0,0.4285714285714285,0.0,False,0.0,0.0,False,True,False
2.0,11.0,0.1428571428571428,0.0,True,0.0,0.0,False,False,False
7.0,11.0,0.0,5.0,False,0.0,0.0,False,False,True
3.0,10.0,0.0,1.0,False,0.0,0.0,False,False,False
0.0,12.0,0.0,0.0,False,0.0,0.0,False,True,False
5.0,33.0,0.8571428571428571,3.0,False,0.0,0.0,False,False,True
3.0,11.0,0.4285714285714285,8.0,False,0.0,0.0,False,False,True
0.0,9.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
5.0,9.0,0.1428571428571428,0.0,True,0.0,0.0,False,False,False
0.0,6.0,0.0,1.0,False,0.0,0.0,False,False,True
7.0,17.0,2.0,1.0,True,0.0,0.0,False,False,False
1.0,18.0,0.0,0.0,False,0.0,0.0,False,True,False
1.0,18.0,0.0,0.0,False,0.0,0.0,False,True,False
1.0,18.0,0.0,3.0,False,0.0,0.0,False,True,False
3.0,15.0,2.0,4.0,False,0.0,0.0,False,False,True
4.0,7.0,0.0,0.0,False,0.0,0.0,False,True,False
5.0,10.0,0.0,4.0,False,0.0,0.0,False,False,True
0.0,7.0,0.1666666666666666,0.0,False,0.0,0.0,False,True,False
7.0,8.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,True
0.0,7.0,0.0,0.0,False,0.0,0.0,False,True,False
7.0,12.0,0.0,220.0,False,0.0,0.0,False,False,True
2.0,9.0,0.7142857142857143,0.0,True,0.0,0.0,False,False,False
1.0,17.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,False
5.0,8.0,0.0,0.0,False,1.0,0.0,False,False,False
1.0,10.0,0.1428571428571428,1.0,True,0.0,0.0,False,False,False
0.0,11.0,0.5714285714285714,0.0,False,0.0,0.0,False,True,False
7.0,13.0,0.8571428571428571,1.0,False,0.0,0.0,False,False,True
0.0,1.0,0.0,0.0,False,0.0,0.0,False,True,False
8.0,13.0,0.1428571428571428,0.0,False,1.0,0.0,False,False,False
0.0,14.0,0.1428571428571428,3.0,False,0.0,0.0,False,False,False
3.0,17.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
7.0,14.0,0.0,2.0,False,0.0,0.0,False,False,True
8.0,17.0,1.0,4.0,False,0.0,0.0,False,False,True
7.0,14.0,0.1428571428571428,0.0,True,0.0,0.0,False,False,False
4.0,8.0,0.1428571428571428,0.0,True,0.0,0.0,False,False,False
0.0,19.0,0.5714285714285714,0.0,False,0.0,0.0,False,True,False
0.0,12.0,0.4285714285714285,0.0,False,0.0,0.0,False,True,False
0.0,12.0,0.4285714285714285,0.0,False,0.0,0.0,False,True,False
0.0,12.0,0.4285714285714285,0.0,False,0.0,0.0,False,True,False
0.0,12.0,0.4285714285714285,2.0,False,0.0,0.0,False,True,False
3.0,13.0,0.0,0.0,True,0.0,0.0,False,False,False
2.0,21.0,2.571428571428572,4.0,False,0.0,0.0,False,False,True
3.0,14.0,0.0,1.0,False,0.0,0.0,False,False,True
0.0,9.0,0.0,0.0,False,0.0,0.0,False,True,False
2.0,9.0,0.0,1.0,False,0.0,0.0,False,False,False
0.0,8.0,0.2857142857142857,3.0,True,0.0,0.0,False,False,False
2.0,15.0,0.0,1.0,False,0.0,0.0,False,False,False
5.0,10.0,0.1428571428571428,4.0,False,0.0,0.0,False,False,True
4.0,13.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,False
2.0,8.0,0.0,0.0,True,0.0,0.0,False,False,False
4.0,24.0,0.5714285714285714,2.0,True,0.0,0.0,False,False,False
7.0,16.0,1.2857142857142858,1.0,True,0.0,0.0,False,False,False
1.0,5.0,0.0,4.0,False,0.0,0.0,False,False,True
6.0,12.0,0.1428571428571428,8.0,False,0.0,0.0,False,False,True
7.0,11.0,0.1428571428571428,2.0,False,0.0,0.0,False,False,True
7.0,7.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,True
4.0,9.0,0.0,1.0,False,0.0,0.0,False,False,True
0.0,9.0,0.0,0.0,False,0.0,0.0,False,True,False
7.0,9.0,0.0,1.0,False,0.0,0.0,False,False,True
0.0,14.0,0.2857142857142857,0.0,False,0.0,0.0,False,True,False
0.0,14.0,0.2857142857142857,0.0,False,0.0,0.0,False,True,False
0.0,14.0,0.2857142857142857,4.0,False,0.0,0.0,False,True,False
2.0,21.0,2.7142857142857144,4.0,False,0.0,0.0,False,False,True
2.0,13.0,0.1428571428571428,3.0,False,0.0,0.0,False,False,True
4.0,11.0,0.0,2.0,False,0.0,0.0,False,False,True
2.0,8.0,0.0,0.0,True,0.0,0.0,False,False,False
6.0,8.0,0.2857142857142857,1.0,True,0.0,0.0,False,False,False
0.0,10.0,0.0,0.0,False,0.0,0.0,False,True,False
8.0,16.0,1.1428571428571428,0.0,False,1.0,0.0,False,False,False
7.0,18.0,0.0,5.0,False,0.0,0.0,False,False,True
1.0,15.0,1.4285714285714286,6.0,False,0.0,0.0,False,False,True
4.0,12.0,0.4285714285714285,0.0,True,0.0,0.0,False,False,False
2.0,12.0,0.8571428571428571,1.0,True,0.0,0.0,False,False,False
0.0,14.0,0.0,0.0,False,0.0,0.0,False,True,False
5.0,9.0,0.2857142857142857,2.0,False,0.0,0.0,False,False,False
0.0,8.0,0.0,0.0,False,0.0,0.0,False,True,False
7.0,10.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,True
6.0,19.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,False
2.0,11.0,0.2857142857142857,1.0,True,0.0,0.0,False,False,False
0.0,10.0,0.0,0.0,False,0.0,0.0,False,True,False
3.0,10.0,0.2857142857142857,0.0,False,1.0,0.0,False,False,False
1.0,8.0,0.0,0.0,True,0.0,0.0,False,False,False
0.0,11.0,0.0,1.0,True,0.0,0.0,False,False,False
1.0,11.0,0.4285714285714285,1.0,True,0.0,0.0,False,False,False
6.0,13.0,0.0,0.0,True,0.0,0.0,False,False,False
0.0,7.0,0.0,0.0,False,0.0,0.0,False,True,False
6.0,8.0,0.5714285714285714,0.0,True,0.0,0.0,False,False,False
7.0,17.0,0.1428571428571428,0.0,True,0.0,0.0,False,False,False
7.0,13.0,0.0,1.0,False,0.0,0.0,False,False,True
0.0,5.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,3.0,0.3333333333333333,0.0,False,0.0,0.0,False,True,False
0.0,3.0,0.3333333333333333,0.0,False,0.0,0.0,False,True,False
0.0,3.0,0.3333333333333333,0.0,False,0.0,0.0,False,True,False
0.0,3.0,0.3333333333333333,1.0,False,0.0,0.0,False,True,False
1.0,16.0,0.5714285714285714,1.0,True,0.0,0.0,False,False,False
7.0,11.0,0.0,2.0,False,0.0,0.0,False,False,True
0.0,1.0,0.0,0.0,False,0.0,0.0,False,True,False
3.0,8.0,0.1428571428571428,0.0,True,0.0,0.0,False,False,False
3.0,12.0,1.0,1.0,False,0.0,0.0,False,False,False
4.0,9.0,0.0,1.0,True,0.0,0.0,False,False,False
1.0,10.0,0.1428571428571428,2.0,True,0.0,0.0,False,False,False
7.0,9.0,0.0,0.0,False,1.0,0.0,False,False,False
7.0,17.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,True
7.0,15.0,0.4285714285714285,1.0,False,0.0,0.0,False,False,True
6.0,8.0,0.0,2.0,False,0.0,0.0,False,False,True
0.0,5.0,0.0,0.0,False,1.0,0.0,False,False,False
3.0,10.0,0.1428571428571428,0.0,True,0.0,0.0,False,False,False
1.0,11.0,0.5714285714285714,8.0,False,0.0,0.0,False,False,True
2.0,8.0,0.0,3.0,False,0.0,0.0,False,False,True
0.0,10.0,0.0,0.0,True,0.0,0.0,False,False,False
5.0,8.0,0.2857142857142857,0.0,False,0.0,0.0,False,True,False
5.0,8.0,0.2857142857142857,2.0,False,0.0,0.0,False,True,False
2.0,19.0,2.142857142857143,1.0,False,0.0,0.0,False,False,False
2.0,12.0,0.1428571428571428,4.0,False,0.0,0.0,False,False,True
3.0,11.0,0.1428571428571428,1.0,True,0.0,0.0,False,False,False
0.0,7.0,0.0,0.0,True,0.0,0.0,False,False,False
7.0,10.0,0.0,0.0,False,0.0,0.0,False,True,False
3.0,16.0,0.2857142857142857,1.0,False,0.0,0.0,False,False,True
6.0,21.0,0.2857142857142857,1.0,False,0.0,0.0,False,False,False
0.0,15.0,0.4285714285714285,1.0,False,0.0,0.0,False,False,False
1.0,9.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
1.0,9.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
1.0,9.0,0.1428571428571428,2.0,False,0.0,0.0,False,True,False
3.0,9.0,0.0,1.0,False,0.0,0.0,False,False,True
1.0,14.0,1.0,1.0,True,0.0,0.0,False,False,False
6.0,16.0,0.4285714285714285,0.0,True,0.0,0.0,False,False,False
7.0,9.0,0.0,4.0,False,0.0,0.0,False,False,True
5.0,9.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,False
0.0,8.0,0.0,1.0,False,0.0,0.0,False,False,False
0.0,7.0,0.0,0.0,False,0.0,0.0,False,True,False
6.0,15.0,0.0,4.0,False,0.0,0.0,False,False,True
6.0,15.0,0.0,0.0,False,0.0,0.0,False,False,True
0.0,7.0,0.0,5.0,False,0.0,0.0,False,False,True
0.0,7.0,0.0,0.0,False,0.0,0.0,False,False,True
7.0,8.0,0.2857142857142857,2216.0,False,0.0,0.0,False,False,True
2.0,9.0,0.0,0.0,True,0.0,0.0,False,False,False
0.0,1.0,0.0,1.0,False,0.0,0.0,False,False,False
0.0,13.0,0.2857142857142857,2.0,False,0.0,0.0,False,False,False
1.0,19.0,0.7142857142857143,0.0,True,0.0,0.0,False,False,False
4.0,23.0,0.4285714285714285,4.0,False,0.0,0.0,False,False,True
3.0,21.0,0.5714285714285714,0.0,True,0.0,0.0,False,False,False
0.0,3.0,0.0,4.0,False,0.0,0.0,False,False,True
7.0,15.0,0.0,1.0,False,0.0,0.0,False,False,True
7.0,11.0,0.0,1.0,False,0.0,0.0,False,False,True
0.0,9.0,0.0,1.0,True,0.0,0.0,False,False,False
7.0,12.0,0.0,1.0,False,0.0,0.0,False,False,True
6.0,9.0,0.0,0.0,True,0.0,0.0,False,False,False
3.0,19.0,0.0,28.0,True,0.0,0.0,False,False,False
1.0,15.0,0.4285714285714285,2.0,False,0.0,0.0,False,False,False
3.0,8.0,0.0,217.0,False,0.0,0.0,False,False,True
5.0,18.0,0.4285714285714285,1.0,False,0.0,0.0,False,False,False
7.0,11.0,0.0,1.0,False,0.0,0.0,False,False,True
7.0,9.0,1.0,18.0,False,0.0,0.0,False,False,True
7.0,9.0,0.0,1.0,True,0.0,0.0,False,False,False
7.0,19.0,0.5714285714285714,1.0,True,0.0,0.0,False,False,False
0.0,10.0,0.0,6.0,False,0.0,0.0,False,False,True
0.0,3.0,1.0,64.0,False,0.0,0.0,False,False,True
5.0,31.0,0.2857142857142857,0.0,True,0.0,0.0,False,False,False
8.0,11.0,0.0,3.0,False,0.0,0.0,False,False,True
7.0,16.0,0.1428571428571428,3.0,False,0.0,0.0,False,False,True
0.0,4.0,0.0,0.0,False,0.0,0.0,False,True,False
3.0,9.0,0.1428571428571428,1.0,True,0.0,0.0,False,False,False
7.0,15.0,0.2857142857142857,1.0,False,0.0,0.0,False,False,True
4.0,17.0,0.7142857142857143,1.0,False,0.0,0.0,False,False,False
6.0,8.0,0.1428571428571428,3.0,False,0.0,0.0,False,False,False
7.0,14.0,0.4285714285714285,0.0,False,1.0,0.0,False,False,False
7.0,13.0,0.4285714285714285,0.0,True,0.0,0.0,False,False,False
